#ID,ID_strumento,Azione,NumeroValore,Borsa,Domestico,Eliminazione,Ticker,BenchmarkVAR,Strike,NumeroValoreSottostante,Maturity,Tipo,Posizione,Ratio,ISIN,rowguid
1673,1,OCEAN STRATEGIES,020232,NYSE,0,0,battle7,,,,,Azioni,,,,02F2B493-4E58-438B-A8EA-D355650F293F
1686,1,KINGATE GLOBAL FUND SHS USD,030711,NYSE,0,0,battle18,,,,,Azioni,,,,DD711EC3-CEF8-4848-AAE4-6AAC0C4EBEB9
380,1,AVENTIS,0511029EU,CACEU,0,0,AVE.PA,,,,,Azioni,,,,36222EA5-960E-429C-A219-A0E03C557CDA
159,1,Adidas Salomon,059053EU,DAXEU,0,0,ADS.XE,,,,,Azioni,,,DE0005003404,C0815097-53D1-41C0-B57E-2B43662B58A5
1286,14,Fondi Azionari GAM STAR Europa CHF CL,1001319CH,ZH,0,0,1001319CH,,,,,Azioni,,,IE0008505517,0A49AE7F-C3D8-4A53-A054-9897DF0C53AA
1870,29,Orpheus NV Fund Reserve Inv USD,10020132US,NYSE,0,0,10020132US,,,,,Investimenti alternativi,,,ANN681723162,88C7A0E3-18AC-4C07-9AFB-DB95575F2351
1602,1,Swissca Lux Fund FCP,1002623,DAXEU,0,0,palace44,,,,,Azioni,,,,BA296C4B-CAC1-4A65-B09E-AC042E1C0A80
1725,1,DH Global Inv Euro Leaders,1002805,DAXEU,0,0,bianchi16,,,,,Azioni,,,,904E6074-3831-4C66-9A9A-52F1D2A0D93C
1848,1,Rights on Gas Natural,10037456EU,IBEXEU,0,0,GAS.D.MAC,,,,,Azioni,,,ES0616870905,0FB67FB4-9D93-4B9C-84C1-6279855340A5
1849,30,Rights on Royal Bank of Scotland,10043207GB,LDN,0,0,10043207GB,,,,,Azioni,,,GB00B60SSF69,21D2183B-B3E9-488B-9B4F-D6C5033908A6
1869,29,GEMS PROGRESSIVE FD SICAV LOW VOLATILITY RESERVE POOL,10063727CH,ZH,0,0,10063727CH,,,,,Investimenti alternativi,,,LU0420741950,A1A56252-DC55-49FA-8A9A-AF23C3DB6D44
382,1,Miracle HDL N,1009374CH,ZH,1,0,MIRZn.S,,,,,Azioni,,,,07FCD345-E4EC-4812-B7DD-1E7A930E207C
1611,1,Thomson,1010505,CACEU,0,0,palace51,,,,,Azioni,,,,EACE844C-0FB7-4E47-81EE-CC87C92DB804
540,1,HILTI PS,101097CH,ZH,1,0,HILP.S,,,,,Azioni,,,,F7A6735D-F1BC-4CB6-A7C5-E9795CD4CF00
1797,1,Eircom Holdings Ltd,10118406,SYD,0,0,ERC.AX,,,,,Azioni,,,AU000000ERC5,8FE32278-1602-42DC-AD18-8CDDBBF525ED
1641,1,Beni Stabili Spa,1012978,MIBEU,0,0,bigmac21,,,,,Azioni,,,,139D9C56-111D-45CD-A427-BD7B908218B9
1549,29,Platinum All Star Fund,10175424,DAXEU,0,0,10175424,,,,,Investimenti alternativi,,,KYG7126M1160,4BB7FE5F-D897-4E76-ABEC-5DF102F6C88C
1628,1,Gothard Nassau Slam Notes Lkd To Nokja,1019076,DAXEU,0,0,bigmac9,,,,,Azioni,,,,A5275E32-D802-4AB8-AA59-B27E8A73780F
486,1,FREENET.DE AG,1020957EU,DAXEU,0,0,FRNG.F,,,,,Azioni,,,,4CE78571-ECDD-4C35-AC82-4C005C7A6973
1840,14,PF-Water P Cap,1021903EU,DAXEU,0,0,1021903EU,,,,,Azioni,,,LU0104884860,8029C98E-8E63-494E-A09A-836CDD991360
897,1,Seat Pagine Gialle SpA,1025580EU,MIBEU,0,0,PGR.MI,,,,,Azioni,,,IT0003479646,C17C5C86-9DAC-4610-A709-4B5626FB3854
418,1,DT Telekom N,1026592EU,DAXEU,0,0,DTE.XE,,,,,Azioni,,,DE0005557508,6347C68B-B731-47C7-A869-8318CCD07C28
1943,1,Gam,10265962CH,ZH,0,0,GAM.S,,,,,Azioni,,,CH0102659627,884DB462-9434-40E5-B0E4-C5733E032784
177,1,Amer Intl Group Common Stock,10315741US,NYSE,0,0,AIG,,,,,Azioni,,,US0268747849,50158BE6-B557-4C06-A451-7D9D60E066AF
881,1,FINMECCANICA SPA,1031917EU,MIBEU,0,0,FNC.MI,,,,,Azioni,,,,60143E40-A6D8-4D49-8887-8C51EE723A31
392,14,UBS EF New Markets,1032436EU,DAXEU,0,0,1032436EU,,,,,Azioni,,,,0989104D-F503-4900-8FF5-338133BA3ED6
563,1,Infineon Technologies AG,1038049EU,DAXEU,0,0,IFX.XE,,,,,Azioni,,,,DCC52F65-053D-4D07-B7D3-B78D9A2BC27F
1066,14,UBS EF Asian Techonogy,1041161US,NASDAQ,0,0,1041161US,,,,,Azioni,,,LU0106959298,0D6B8420-A431-46C0-833C-BB7AA7F0C7EA
394,17,World Semiconductors bsk CSFB,1048031US,NYSE,0,0,1048031US,,,,,Azioni,,,,C44D8266-8B95-471E-B6A4-F878DF2B3FEB
1654,1,Ralston Purina,104914,NYSE,0,0,bigmac32,,,,,Azioni,,,,D2C5736B-FE5A-4A13-A8DF-E430220B384B
396,19,Put Warrants VPBK,1051554CH,ZH,0,1,null1,,,,,Azioni,,,,F097FA33-57B4-4EED-BA7F-7E78917F42FA
219,1,Actelion LTD,1053247CH,ZH,1,0,ATLN.S,,,,,Azioni,,,CH0010532478,3B63AA4E-2151-4CF7-9AAC-E687EA1BCF33
616,1,Lindt & Sprüngli N,1057075CH,ZH,1,0,LISN.S,,,,,Azioni,,,CH0010570759,54E80E4C-BFAA-40F9-A384-9F2154CD9937
399,17,CSFB Int. Biotech Basket,1058791EU,DAXEU,0,0,1058791EU,,,,,Azioni,,,,62757F9A-0A7E-4777-9308-1E46FDA6640B
1,17,CSFB TEL TECH Basket,1060838EU,DAXEU,0,0,1060838EU,,,,,Azioni,,,,1E3D9561-1E13-4EC5-BEE5-FD0855CCB095
506,1,Givaudan N,1064593CH,ZH,1,0,GIVN.S,,,,,Azioni,,,CH0010645932,69E7122F-07FA-49C0-9657-1503930E930F
1250,31,ISHARES DJ Euro Stoxx 50,1065278EU,DAXEU,0,0,EUNE.S,SX5E.STX,,,,Azioni,,,,AF1CB760-038B-4CD4-8C8D-327916B1F95C
1826,14,Franklin Templ US Opp,1065517US,NYSE,0,0,1065517US,,,,,Azioni,,,1065517US,EF228759-09D8-4EBF-B64F-108F3D7BA3E2
1593,1,Pharmacia Corp.,1067784,NYSE,0,0,palace35,,,,,Azioni,,,,7E73D195-5971-42C1-854D-770B08328D06
1499,1,Komax N,1070215CH,ZH,0,0,KOMN.S,,,,,Azioni,,,CH0010702154,D588147C-B947-4F9E-AAD2-3BBBD83AEE83
701,1,NH Hoteles Common Stock,10714EU,IBEXEU,0,0,NHH.MAC,,,,,Azioni,,,ES0161560018,797048FE-1375-4424-9BCA-9094B0EE49A3
1647,1,Cray Inc. Restricted,1071609,NYSE,0,0,bigmac27,,,,,Azioni,,,,B9A5F168-D038-4B4A-89C8-9FAAE6CD8543
1667,1,GOTTEX MARKET NEUTRAL FUND,1072369,NYSE,0,0,battle,,,,,Azioni,,,,7FDD4ED7-F154-4E45-B2D8-DF5D87908F7D
215,1,ASML HOLDING NV,1072820EU,ASEEU,0,0,ASML.AS,,,,,Azioni,,,NL0000334365,111BF7D6-4522-4700-8B16-8DCF4DFB909C
866,1,SERONO I,1075192CH,ZH,1,0,SEO.VX,,,,,Azioni,,,,907317F9-5AE4-44B9-85A6-3CF08EEEC873
1376,14,CIT EQ GLOBAL HEALTHCARE,1075867EU,DAXEU,0,0,1075867EU,,,,,Azioni,,,LU0110664702,0487F65B-9734-4B9D-8C3D-B9886E8D1090
1616,1,Tiscali,1076351,MIBEU,0,0,palace56,,,,,Azioni,,,,979006C2-312B-4F79-88E8-FDE3071D795C
597,1,KPN Koninklijke,1076509EU,ASEEU,0,0,KPN.AS,,,,,Azioni,,,NL0000009082,79F1B137-B204-478E-91BC-31B688C6AB27
1455,14,European Selection Holdings A,1078770EU,DAXEU,0,0,1078770EU,SX5P.STX,,,,Azioni,,,ANN3123U1044,089F672E-0DFE-448D-8088-43BFBC2F0477
1023,1,Worldcom Inc.,1080960US,NASDAQ,0,0,WCOM.O,,,,,Azioni,,,,A1376719-EC74-4C61-8023-59E13AAEB7F8
1646,1,Gotthard Bank Slam Rel SHS SONERA,1082855,DAXEU,0,0,bigmac26,,,,,Azioni,,,,17B4488F-8512-4818-A0F7-8A1F4D7160FE
1572,1,Getronics NV,1083560,DAXEU,0,0,palace15,,,,,Azioni,,,,3BF67845-6DDB-4B15-9275-355210DCB12F
1742,15,ISHARES S&P 500,1085355US,NYSE,0,0,1085355US,,,,,Azioni,,,US4642872000,11383479-2BB4-4040-9410-AAFF8DF22BF4
578,1,ITALCEMENTI SPA,1086183EU,MIBEU,0,0,IT.MI,,,,,Azioni,,,,440757C4-5B01-466B-A444-F47B8FB9A7D3
611,1,Leica Geosystem,1087048CH,ZH,1,0,LGSN.S,,,,,Azioni,,,CH0010870480,5A8A50DE-F8A9-4169-BC24-B76258CF72B2
1445,14,ISHARES JAPAN,1087233EU,ASEEU,0,0,/IJPN.AS,,,,,Azioni,,,IE00B02KXH56,DC8E18E3-59CE-45C4-ADDA-D1ADD2E9381B
1745,15,ISHARES MSCI Spain,1087252US,NYSE,0,0,1087252US,,,,,Azioni,,,US4642867646,44806523-BFC3-457F-A984-3D1A5D89C832
1706,1,ISHARES INC MSCI South Korea,1087270US,NASDAQ,0,0,US4642867729,,,,,Azioni,,,US4642867729,B626825B-B4B1-42BC-AC25-5E0115ECC4FE
1740,15,ISHARES Russel 2000,1088738US,NYSE,0,0,1088738US,,,,,Azioni,,,US4642876555,20A76163-E229-4C89-93E6-7FC31E262FFD
1403,1,Prisa,1093403EU,DAXEU,0,0,PRS.MAC,,,,,Azioni,,,ES0171743117,DCAA72AD-208D-4E2E-9CC3-12F502906174
1174,1,Tpi Telefonica Pub Info,1093893EU,IBEXEU,0,0,TPI.MNM,,,,,Azioni,,,ES0178419117,A22A774E-5E4C-4716-99FD-180F27BDED81
1576,1,Art Advanced Research Technologies Inc.,1094673,TSE,0,0,palace19,,,,,Azioni,,,,0E14A6E9-7F23-47CD-93BF-65901323292A
94,1,Mizuho Holdings Inc.,1095726JP,TYO,0,0,8305.T,,,,,Azioni,,,,469403E0-4E6A-4813-B678-EB529B46F5F6
1466,14,LODH Multiadviser Sicav Market Neutral USD,1096768US,NYSE,0,0,LU0113348659USD.SUF,,,,,Azioni,,,LU0113348659,48EC8767-5D5B-48A2-B4E3-03F0D7CB8BD6
1705,1,ISHARES INC MSCI Taiwan,1097771US,NASDAQ,0,0,US4642867315,,,,,Azioni,,,US4642867315,28C6BA3A-27CC-410D-80C0-C1FCBA688B04
1075,1,Oberthur,1097947EU,CACEU,0,0,OCS.PA,,,,,Azioni,,,,444116A9-0001-46FB-B029-8ACDA85C8E71
1651,1,Global Water Technologies,1100523,NYSE,0,0,bigmac29,,,,,Azioni,,,,74F9FB00-3888-421A-BE5E-3A9E27309573
1497,1,Cytos N,1102521CH,ZH,0,0,CYTN.S,,,,,Azioni,,,CH0011025217,1CC92550-2635-4399-8402-4B7C8F755DF0
560,1,INFICON N,1102994CH,ZH,1,0,IFCN.S,,,,,Azioni,,,,994D9EF4-6317-43D0-9423-BC211DA5436A
921,1,Syngenta AG,1103746CH,ZH,1,0,SYNN.S,,,,,Azioni,,,CH0011037469,C6036EB4-765F-438A-8F9C-A3A09762C9E0
1738,14,CL Luxury Goods EF,1106382EU,DAXEU,0,0,1106382EU,,,,,Azioni,,,GB0009580241,39991C87-9BD9-494F-9F3E-0453598064AD
767,1,Philips,1106818CH,ZH,0,0,PH.S,,,,,Azioni,,,,CA3F883E-84F6-4A36-80BC-4D4528087E1E
766,1,Philips,1106818EU,ASEEU,0,0,PHIA.AS,,,,,Azioni,,,NL0000009538,E9D68AFF-D4CD-4A57-9772-F2DB73F274FE
1052,1,Zurich Financial Services N,1107539CH,ZH,1,0,ZURN.S,,,,,Azioni,,,CH0011075394,9076717C-40A9-4D6C-9966-7CE0B68D9829
1104,31,Put Repro UBS Fin,1113980US,NYSE,0,1,null2,,,,,Azioni,,,,88D20DD5-41AF-40FD-B4BB-84348856D625
400,1,DEGUSSA AG,1122160EU,DAXEU,0,0,DGX.XE,,,,,Azioni,,,,1BD92492-7BC8-47A6-9FC7-76EC1A58C1A3
221,1,Avaya Inc.,1126497US,NYSE,0,0,AV,,,,,Azioni,,,,9CD40311-1A2C-4B81-A619-6C5049EE887D
421,14,UBS EF Fund European Growth,1137573EU,DAXEU,0,0,LU0118128569,,,,,Azioni,,,LU0118128569,2C942D2E-2673-479E-862F-3D7A36888845
2,31,Minincap,1140289CH,ZH,0,0,1140289CH,SMI.S,,,,Azioni,,,,4696FFA6-9D5B-453F-A831-78C1977CB113
422,24,TOROs on Nokia OYJ common share,1141484EU,DAXEU,0,1,1141484EU,,,,,Azioni,,,,1932B94E-92BD-4F36-83AF-ABAD172F425C
1496,1,Basilea N,1143244CH,ZH,0,0,BSLN.S,,,,,Azioni,,,CH0011432447,2FC170F5-7507-476D-85DB-3546F2FF678D
728,1,Novozymes B,1143702DKK,CSEI,0,0,NZYMb.CO,,,,,Azioni,,,,94BF6754-B8D0-4088-B284-59ABD9673ED6
1399,14,Argo Fund Ltd,1144313US,NYSE,0,0,1144313US,,,,,Azioni,,,KYG0462M1050,4E1F3FE8-AFB2-452D-941E-169136DF6BD4
1619,1,Interrew,1147290,ASEEU,0,0,palace59,,,,,Azioni,,,,4E8B39B1-8A8F-4C20-BA41-D3A63D283CDD
1285,14,Fondi Azionari GAM STAR Orient CHF CL,1155223CH,ZH,0,0,1155223CH,,,,,Azioni,,,IE0008505954,A518DBA8-1C14-4E3E-9163-A32ADD609941
835,1,RWE AG,1158883EU,DAXEU,0,0,RWE.XE,,,,,Azioni,,,,746C280E-EBBB-4120-A328-C2E93879B109
3,31,CSFB S&P 500 03,1161390US,NYSE,0,0,1161390US,INX.X,,,,Azioni,,,,BBFBE2BA-65E0-401F-B8D8-186F8AD20172
163,1,Aetna,1165699US,NYSE,0,0,AET,,,,,Azioni,,,US00817Y1082,79EF5443-5EC2-4584-ACBF-E6B5345268FD
423,1,Vivendi SA,1165915EU,CACEU,0,0,VIV.PA,,,,,Azioni,,,FR0000127771,DBC71FBB-3D00-493F-B00B-F8ACCAD9B2C6
4,24,TOROs SAP AG Vz,1168312EU,DAXEU,0,1,1168312EU,,,,,Azioni,,,,12FF46F7-E6AD-48AB-B1F5-C475DE5ED7B2
1946,1,Luzerner Kantonalbank,1169360CH,ZH,0,0,LUKN.S,,,,,Azioni,,,CH0011693600,6E87BE66-788A-437B-A8EE-6D95F103DF9E
1482,1,iShares DAX (DE),1174954EU,DAXEU,0,0,EXS1.XEI,,,,,Azioni,,,DE0005933931,5AC66D99-BEAB-40B7-B735-01DACD927E2A
1072,1,Agere System Inc A,1174989US,NYSE,0,0,AGR-A,,,,,Azioni,,,US00845V1008,DF421F95-0E09-4262-9759-AE556AC1794D
549,1,HPI HLD PART IND,1175755EU,MIBEU,0,0,HPI.MI,,,,,Azioni,,,,103DD381-71AA-42DB-88A0-D3A467485158
1441,14,LODH Swiss Leaders,1178662CH,ZH,0,0,CH0011786628CHF.SUF,SMI.S,,,,Azioni,,,CH0011786628,0D4EF4FA-C2FD-43E1-8785-63ADFC4264E3
1513,1,Kaba Holdings AG,1179595CH,ZH,0,0,KABN.S,,,,,Azioni,,,CH0011795959,259BB4F5-2E5D-40BE-8856-05408B645A30
1591,1,Orange SA,1181251,DAXEU,0,0,palace33,,,,,Azioni,,,,F0072B4A-0D30-4F86-AB58-0C71E7A6280A
1362,1,McDATA Corp A,1183850US,NASDAQ,0,0,MCDTA,,,,,Azioni,,,US5800312010,C1BCC85D-6CF4-4174-98B1-BC498D81AF33
1819,1,Lyxor ETF DJ Euro Stoxx 50,11893431576,DAXEU,0,0,bang3,,,,,Azioni,,,11893431576,008432C7-31D9-427D-BD14-E7BFCB514DFA
5,17,CSFB World Semicond bsk II,1193261US,NYSE,0,0,1193261US,,,,,Azioni,,,,4934250F-7ADB-4D71-8767-91711FA2652F
1834,14,Ishares Trust Nasdaq Biotechnology,1194267US,NASDAQ,0,0,IBB.O,,,,,Azioni,,,IE00B1YZSC51,68C9A74A-6CDE-4883-B0E4-86ECEDCC480F
709,1,Novartis Na,1200526CH,ZH,1,0,NOVN.S,,,,,Azioni,,,CH0012005267,758E610B-2E73-4DEC-A1E6-BD29A5283ACD
824,1,Roche Holding Gs,1203204CH,ZH,1,0,ROG.S,,,,,Azioni,,,CH0012032048,750ED2C1-AED2-4CE4-A9F9-215785E91EBE
823,1,Roche Portatore,1203211CH,ZH,1,0,RO.S,,,,,Azioni,,,CH0012032113,2CAAFBA8-E1DE-4838-84B3-B91B71EF7A30
1658,1,Gotthard Bank Gred Units Lkd USD/JPY 20.12.01,1204382,NYSE,0,0,bigmac36,,,,,Azioni,,,,D9D5B32E-ED00-45BE-A30D-003A4844DFE8
1659,1,Cristallo BDG Lkd to Healtcare Biotech 30.03.06,1210611,NYSE,0,0,bigmac37,,,,,Azioni,,,,D6B240CE-4BB2-482B-81F7-A1E516BE0521
368,1,Credit Suisse Group Na,1213853CH,ZH,1,0,CSGN.S,,,,,Azioni,,,CH0012138530,F6E2C18C-CDD7-49A0-97D8-4EEEB6A31F09
154,1,Adecco SA Common Stock,1213860CH,ZH,1,0,ADEN.S,,,,,Azioni,,,CH0012138605,D5F47D15-8FE3-46D9-8A09-563587752F83
1446,14,STREETTRACKS MSCI EU.T.S,1214109EU,DAXEU,0,0,/XTKC.GST,SX5E.STX,,,,Azioni,,,FR0000001687,72166325-4E4A-494C-B12D-10CDD198F963
1447,14,STREETTRACKS MSCI EU.C.ST,1214187EU,DAXEU,0,0,/XTKB.GST,SX5E.STX,,,,Azioni,,,FR0000001745,9ED579B1-A82E-4679-9635-88EC64FB91DC
335,1,Clariant N,1214263CH,ZH,1,0,CLN.S,,,,,Azioni,,,,35A35A76-708C-4AC0-AA4F-F1FB814B5EF6
1685,1,RICHCOURT FUTURES INC SHS C SD,1215572,NYSE,0,0,battle17,,,,,Azioni,,,,2B1DCB82-6B13-4B62-998D-3C62FD11DDEC
6,28,Revexus Rück Vers.,1220152CH,ZH,1,0,1220152CH,,,,,Strutturati,,,,54EC38CF-A53C-41FA-A9E9-1C2D9FD6DA3B
546,1,Holcim N,1221405CH,ZH,1,0,HOLN.S,,,,,Azioni,,,CH0012214059,20CC9184-D36C-400E-8406-2E37E2359ED4
138,1,ABB LTD,1222171CH,ZH,1,0,ABBN.S,,,,,Azioni,,,CH0012221716,2EC71235-5824-4C04-87A6-C38E8D88E1FA
1722,1,10% SNS BANK NETH LKD TO NIKKEI225 18/04/02,1223759,ZH,0,0,bianchi13,,,,,Azioni,,,,D177916A-E51C-4BE1-A908-EA38F86B0042
977,1,Swatch Group I.,1225515CH,ZH,1,0,UHR.S,,,,,Azioni,,,,B16AAF35-CE6C-4E3F-ACB2-C63FC7FCDE9F
1605,1,Pictet Fix Income Fund Eur,1226052,DAXEU,0,0,palace47,,,,,Azioni,,,,042FE5A0-129F-4389-93B9-77FA260639C3
602,1,KUDELSKI I,1226836CH,ZH,1,0,KUD.S,,,,,Azioni,,,CH0012268360,99B2D627-7E6F-4BED-9148-635914DC3855
907,1,Straumann Holding AG,1228007CH,ZH,1,0,STMN.S,,,,,Azioni,,,CH0012280076,ADED29C5-99D4-4DC1-B8AB-E70E07FFB7AA
1778,14,CB-Accent Lux Sicav European Eq,1229856,DAXEU,0,0,1229856,,,,,Azioni,,,,68155BCB-9213-475F-A9F2-C4C3CE858CC7
1780,14,CB-Accent Lux Sicav Far East Eq,1229862,NYSE,0,0,1229862,,,,,Azioni,,,,C3AB305A-C083-4E50-AFB9-1FF173A2C6D3
1488,1,DJ STOXX 600 BANKS EX,1232735EU,DAXEU,0,0,EXV1.XE,,,,,Azioni,,,DE0006289341,880F3165-86DE-4CF9-9C66-40C97F6BA3AB
834,1,Schweiz. Rueck Na,1233237CH,ZH,1,0,RUKN.S,,,,,Azioni,,,CH0012332372,49DE61B2-4D88-4E84-A226-9738AFD5561D
1010,1,Vontobel Common Stock,1233554CH,ZH,0,0,VONN.S,,,,,Azioni,,,CH0012335540,8F51F274-C65D-4721-BD1D-7CDD982B4D9B
1367,1,Micronas Semiconductors,1233742CH,ZH,1,0,MASN.S,,,,,Azioni,,,CH0012337421,87AD9A0A-AFF3-4DF3-9604-4F5108C91B77
277,1,BNP PARIBAS,123397EU,CACEU,0,0,BNP.PA,,,,,Azioni,,,FR0000131104,75D5D5FB-1496-4257-B211-5F8E30885BA2
1730,1,SEZ N,1235206CH,ZH,0,0,SEZN.S,,,,,Azioni,,,CH0012352065,F44BA3BA-DD69-4A39-BFC6-B0B66F60C388
1397,14,Santa Clara Holding Ltd,1236161US,NYSE,0,0,1236161US,,,,,Azioni,,,BSP8459L1057,C1AEFC88-910B-402F-9651-7E156B4C484C
1424,14,Robeco NV,1237582EU,ASEEU,0,0,NL0000289783EUR.SUF,SX5E.STX,,,,Azioni,,,NL0000289783,BF407283-CF81-4AED-A626-B4690F38FD2A
239,1,BALOISE HDL N,1241051CH,ZH,1,0,BALN.S,,,,,Azioni,,,CH0012410517,6F491D93-C32B-46DB-B52F-63DD0065F6F6
1723,1,0% KBC FINANCIAL 28/05/06 LKD TO IVC ASCENT FUND,1241282,DAXEU,0,0,bianchi14,,,,,Azioni,,,,5A153A35-20B0-4EF7-A1D9-377E35722511
1733,14,CL Energy Equity Fund,1242204US,NYSE,0,0,1242204US,,,,,Azioni,,,GB0030559552,D7404C86-8A5D-4E6D-935D-5AE0DE2266CB
1350,1,Temenos N,1245391CH,ZH,0,0,TEMN.S,,,,,Azioni,,,CH0012453913,BBCF5B44-733E-457A-ADBF-C09CED576E20
1661,1,0.5 % Swiss life finance conv 05.07.06,1248522,DAXEU,0,0,bigmac39,,,,,Azioni,,,,4F980ECC-E376-4076-80F3-6879CD415488
648,1,MCI Group SHS Worldcom Inc.,1248673US,NASDAQ,0,0,MCIT.O,,,,,Azioni,,,,3CC60E5D-F5BA-4008-B52B-8C781F746CFF
1801,14,UBS EF Global Innovators,1248700,DAXEU,0,0,1248700,,,,,Azioni,,,LU0130799603,C54D889F-AA25-4D77-BD52-D7A3DB9FAF35
443,1,ENEL,1250633EU,MIBEU,0,0,ENEL.MI,,,,,Azioni,,,,1D856E61-208F-4350-B263-6A26F13F58DA
444,1,ENI SPA,1252314EU,MIBEU,0,0,ENI.MI,,,,,Azioni,,,IT0003132476,0118A32A-1A36-4033-A31A-2EA1DB49C17F
355,1,AT&T Wireless,1253381US,NYSE,0,0,AWE,,,,,Azioni,,,,F5FF0684-3808-458A-95F4-7B4F4FABF51B
1349,1,Phonak N,1254978CH,ZH,1,0,SOON.S,,,,,Azioni,,,CH0012549785,7C694115-B3C9-4D51-B2D7-3434FCD5BC3B
1246,31,CQ Pictet Funds FCP Emerging Markets -P-,1255424US,NYSE,0,0,1255424US,,,,,Azioni,,,,5C5DB71B-91B2-490A-A157-43C973701642
568,1,ING GROEP NV,1256533EU,ASEEU,0,0,INGA.AS,,,,,Azioni,,,NL0000303600,3F8F57D8-1A0C-4FB0-BC5D-BE1A9CF4375F
1230,31,CQ Topix Exchange Traded Fund,1264133JP,TYO,0,0,1264133JP,,,,,Azioni,,,,FDED423A-85D7-44F9-BF84-7D6A3CF4ADB6
1348,1,Nomura Topix ETF,1264134JP,TYO,0,0,1306.T,,,,,Azioni,,,JP3027630007,983CA727-DE00-46AD-82CE-CB8BC9F1517E
1209,26,Fondi Misti GAM Overlay CHF Reserved CL.,1267693CH,ZH,0,0,1267693CH,,,,,Azioni,,,,D76CC823-FA39-4BF9-ABD8-97095D1F0E5E
1769,1,Abengoa,1268457EU,IBEXEU,0,0,ABG.MAC,,,,,Azioni,,,ES0105200416,6BAE9143-2200-43A3-869B-3995461F90FE
1744,15,UBS ETF Eurostoxx 50,1272980EU,DAXEU,0,0,1272980EU,,,,,Azioni,,,LU0136234068,E9E33ED9-C3C3-4268-AEF4-DD1E6BCED42E
816,1,Richemont Common Stock,1273145CH,ZH,0,0,CFR.S,,,,,Azioni,,,CH0012731458,C33B367F-BD2A-41A6-BA2D-519E1E549A11
1215,31,Hedge Funds GAM Trading IV/EUR SHS/EUR,1273754EU,DAXEU,0,0,1273754EU,,,,,Investimenti alternativi,,,,B4EF099F-FF36-4F50-8F41-2478B463B490
1836,14,Unita Gun. Balanced USD,1275829US,NYSE,0,0,1275829US,,,,,Azioni,,,CH0012758295,53493B46-A501-4B2E-9E77-21E1A9C3234C
1777,14,CB-Accent Lux Sicav - Swiss Eq,1281961,ZH,0,0,1281961,,,,,Azioni,,,LU0134886224,4F9CB0A5-2A50-4339-8C03-E65B06415C0A
1662,1,BDG 3 Months USD Libor 2006,1285029,NYSE,0,0,bigmac40,,,,,Azioni,,,,C4497791-7624-4FB3-8023-EFB5A110FADE
1282,1,Shape Capital,1288584CH,ZH,0,0,SHPN.S,,,,,Azioni,,,,5C8A11FC-563A-4C07-BD51-24A84B3BF71A
7,24,TOROs on Novartis AG,1290835CH,ZH,0,1,1290835CH,,,,,Strutturati,,,,219D592B-53A1-4FFD-98B4-ABD417DE7FC0
292,1,BT Group,1292393GBP,LDN,0,0,BT.A.L,,,,,Azioni,,,US05577E1010,3C554BFB-A39F-46A1-9634-06DD1DDA3361
738,1,MMO2 Plc,1292397GBP,LDN,0,0,OOM.L,,,,,Azioni,,,,5F9514E5-D8C5-4FA0-840A-592E93C071C3
329,1,Converium N,1299771CH,ZH,1,0,CHRN.S,,,,,Azioni,,,CH0012997711,65598061-F85B-4C94-AA65-0F3FF570CB43
366,14,LGT AKT EUROPA,130132CH,ZH,1,0,130132CH,,,,,Azioni,,,,4341C492-2AD9-4126-9F8E-0C3FC2357118
8,3,LGT REND,130133CH,ZH,1,0,130133CH,,,,,Azioni,,,,F6175FA3-B090-463F-9CF8-CDE7792C831A
9,24,TOROs on Royal Dutch,1313362EU,ASEEU,0,1,1313362EU,,,,,Strutturati,,,,BDF2DC07-5BC2-4D20-898F-83F14CE132EB
10,24,TOROS on BASF AG,1330286EU,DAXEU,0,1,1330286EU,,,,,Strutturati,,,,922FB6F7-F9AC-4785-AF07-4871F2701974
673,1,Altria Group,1331740US,NYSE,0,0,MO,,,,,Azioni,,,US02209S1033,A0CDFEB2-E221-4433-B5BE-4597E3009660
1841,14,Sparinvest Sicav Global Value,1335786EU,DAXEU,0,0,1335786EU,,,,,Azioni,,,LU0138501191,C0CEEE21-17F9-4560-9ADF-CAB7C7C9DF20
1124,31,GI Program Balanced CSPB,1355670EU,DAXEU,0,0,1355670EU,,,,,Azioni,,,CH0013556706,9AF4CA2D-10DD-4D1D-9049-EA036A703FB7
372,1,UBS Ia,136101CH,ZH,1,1,null3,,,,,Azioni,,,,F1B11764-0C8C-487B-B219-12FDA8FB4C1E
1449,14,INAV UN. I-T. MSCI WORLD,1364047EU,DAXEU,0,0,NAVU.XEI,,,,,Azioni,,,DE0005301089,DCC30CD2-04E5-41D4-83C2-140A1CA1CEF5
1663,1,Gotthard bank cred-call spread EUR/CHF 02.05.02,1366264,DAXEU,0,0,bigmac41,,,,,Azioni,,,,023654F9-595E-491D-BF60-228B60F74EAE
11,24,TOROs ON Swisscom N,1376404CH,ZH,0,1,1376404CH,,,,,Strutturati,,,,0A9BAB99-CB4F-4D36-9F80-A9A66FD405F7
1774,29,F3 Composite Hedge NV - Class B,1377148,DAXEU,0,0,1377148,,,,,Investimenti alternativi,,,ANN3158X1064,C75FD3CB-DBEF-4A25-BC3D-4F7F06597C22
